# {
#     "command": "/media/storage/home/mariokeller/applications/MAJIQv2.3_Oct_2022/bin/voila modulize --changing-between-group-dpsi 0.02 --non-changing-between-group-dpsi 0.02 --changing-between-group-dpsi-secondary 0.01 --probability-changing-threshold 0.9 --probability-non-changing-threshold 0.5 --show-all -j 6 -d /media/storage/home/mklostermann/spezialisierung_wise22/lisa_SFPQ/modulise/SFPQ_K562_Control-SFPQ_K562_shRNA /media/storage/home/mklostermann/spezialisierung_wise22/lisa_SFPQ/build/splicegraph.sql /media/storage/home/mklostermann/spezialisierung_wise22/lisa_SFPQ/dpsi/SFPQ_K562_Control-SFPQ_K562_shRNA.deltapsi.voila",
#     "dpsi_changing_threshold": 0.02,
#     "dpsi_nonchanging_threshold": 0.5,
#     "dpsi_probability_changing_threshold": 0.9,
#     "voila_version": "2.4.dev3+g85d07819"
# }
module_id	gene_id	gene_name	seqid	strand	lsv_id	event_id	complex	denovo	reference_exon_coord	spliced_with	spliced_with_coord	junction_name	junction_coord	event_non_changing	event_changing	junction_changing	SFPQ_K562_Control_median_psi	SFPQ_K562_shRNA_median_psi	SFPQ_K562_shRNA-SFPQ_K562_Control_median_dpsi	SFPQ_K562_shRNA-SFPQ_K562_Control_probability_changing	SFPQ_K562_shRNA-SFPQ_K562_Control_probability_non_changing
ENSG00000095637.23_1	ENSG00000095637.23	SORBS1	chr10	-	ENSG00000095637.23:t:95490737-95491120	ENSG00000095637.23_1_afe_1	True	False	95490737-95491120	A	95493165-95493185	Proximal	95491120-95493165	False	False	False	0.097	0.051	-0.043	0.585	0.084
ENSG00000095637.23_1	ENSG00000095637.23	SORBS1	chr10	-	ENSG00000095637.23:t:95490737-95491120	ENSG00000095637.23_1_afe_1	True	True	95490737-95491120	A	95501784--1	Distal	95491120-95501784	False	False	False	0.093	0.071	-0.007	0.562	0.137
ENSG00000095637.23_1	ENSG00000095637.23	SORBS1	chr10	-	ENSG00000095637.23:t:95490737-95491120	ENSG00000095637.23_1_afe_2	True	False	95490737-95491120	A	95493165-95493185	Proximal	95491120-95493165	False	False	False	0.097	0.051	-0.043	0.585	0.084
ENSG00000095637.23_1	ENSG00000095637.23	SORBS1	chr10	-	ENSG00000095637.23:t:95490737-95491120	ENSG00000095637.23_1_afe_2	True	False	95490737-95491120	A	95561320-95561414	Distal	95491120-95561320	False	False	False	0.798	0.867	0.052	0.664	0.052
ENSG00000095637.23_2	ENSG00000095637.23	SORBS1	chr10	-	ENSG00000095637.23:t:95421961-95422073	ENSG00000095637.23_2_afe_1	False	False	95421961-95422073	A	95422190-95422216	Proximal	95422073-95422190	False	False	False	0.463	0.569	0.047	0.673	0.051
ENSG00000095637.23_2	ENSG00000095637.23	SORBS1	chr10	-	ENSG00000095637.23:t:95421961-95422073	ENSG00000095637.23_2_afe_1	False	False	95421961-95422073	A	95432448-95432576	Distal	95422073-95432448	False	False	False	0.537	0.431	-0.047	0.673	0.051
ENSG00000095637.23_3	ENSG00000095637.23	SORBS1	chr10	-	ENSG00000095637.23:t:95410633-95410777	ENSG00000095637.23_3_afe_1	False	False	95410633-95410777	A	95414494-95414655	Proximal	95410777-95414494	False	False	False	0.059	0.098	0.022	0.571	0.138
ENSG00000095637.23_3	ENSG00000095637.23	SORBS1	chr10	-	ENSG00000095637.23:t:95410633-95410777	ENSG00000095637.23_3_afe_1	False	False	95410633-95410777	A	95421961-95422073	Distal	95410777-95421961	False	False	False	0.928	0.892	-0.021	0.572	0.135
ENSG00000228649.11_1	ENSG00000228649.11	SNHG26	chr7	+	ENSG00000228649.11:t:22856086-22856556	ENSG00000228649.11_1_afe_1	False	False	22856522-22856556	A	22854399-22854964	Proximal	22854964-22856522	False	False	False	0.095	0.125	0.023	0.586	0.11
ENSG00000228649.11_1	ENSG00000228649.11	SNHG26	chr7	+	ENSG00000228649.11:t:22856086-22856556	ENSG00000228649.11_1_afe_1	False	False	22856522-22856556	A	22854126-22854280	Distal	22854280-22856522	False	False	False	0.905	0.875	-0.023	0.586	0.11
ENSG00000136243.18_2	ENSG00000136243.18	NUP42	chr7	+	ENSG00000136243.18:t:23194403-23195915	ENSG00000136243.18_2_afe_1	True	True	23194403-23195915	A	23188033-23188219	Proximal	23188220-23194402	False	False	False	0.107	0.112	0.006	0.543	0.221
ENSG00000136243.18_2	ENSG00000136243.18	NUP42	chr7	+	ENSG00000136243.18:t:23194403-23195915	ENSG00000136243.18_2_afe_1	True	False	23195839-23195915	A	23187052-23187146	Distal	23187146-23195839	False	False	False	0.893	0.888	-0.006	0.543	0.221
ENSG00000136231.14_1	ENSG00000136231.14	IGF2BP3	chr7	-	ENSG00000136231.14:t:23468482-23468542	ENSG00000136231.14_1_afe_1	False	False	23468482-23468542	A	23469236-23469502	Proximal	23468542-23469236	False	False	False	0.06	0.041	-0.011	0.465	0.279
ENSG00000136231.14_1	ENSG00000136231.14	IGF2BP3	chr7	-	ENSG00000136231.14:t:23468482-23468542	ENSG00000136231.14_1_afe_1	False	False	23468482-23468542	A	23469936-23470491	Distal	23468542-23469936	False	False	False	0.94	0.959	0.011	0.465	0.279
ENSG00000196233.14_1	ENSG00000196233.14	LCOR	chr10	+	ENSG00000196233.14:t:96833406-96833479	ENSG00000196233.14_1_afe_1	True	False	96833406-96833479	A	96832906-96833118	Proximal	96833118-96833406	False	False	False	0.006	0.057	0.016	0.388	0.304
ENSG00000196233.14_1	ENSG00000196233.14	LCOR	chr10	+	ENSG00000196233.14:t:96833406-96833479	ENSG00000196233.14_1_afe_1	True	False	96833406-96833479	A	96832254-96832395	Distal	96832395-96833406	False	False	False	0.127	0.009	-0.077	0.76	0.039
ENSG00000196233.14_1	ENSG00000196233.14	LCOR	chr10	+	ENSG00000196233.14:t:96833406-96833479	ENSG00000196233.14_1_afe_2	True	False	96833406-96833479	A	96832906-96833118	Proximal	96833118-96833406	False	False	False	0.006	0.057	0.016	0.388	0.304
ENSG00000196233.14_1	ENSG00000196233.14	LCOR	chr10	+	ENSG00000196233.14:t:96833406-96833479	ENSG00000196233.14_1_afe_2	True	False	96833406-96833479	A	96832254-96832399	Distal	96832399-96833406	False	False	False	0.854	0.878	0.016	0.609	0.098
ENSG00000196233.14_2	ENSG00000196233.14	LCOR	chr10	+	ENSG00000196233.14:t:96949008-96949126	ENSG00000196233.14_2_afe_1	False	False	96949008-96949126	A	96944102-96944245	Proximal	96944245-96949008	False	False	False	0.844	0.883	0.023	0.601	0.112
ENSG00000196233.14_2	ENSG00000196233.14	LCOR	chr10	+	ENSG00000196233.14:t:96949008-96949126	ENSG00000196233.14_2_afe_1	False	False	96949008-96949126	A	96907668-96907747	Distal	96907747-96949008	False	False	False	0.156	0.117	-0.023	0.601	0.112
ENSG00000187098.18_1	ENSG00000187098.18	MITF	chr3	+	ENSG00000187098.18:t:69939098-69939181	ENSG00000187098.18_1_afe_1	False	False	69939098-69939181	A	69937957-69938049	Proximal	69938049-69939098	False	False	False	0.977	0.932	-0.022	0.441	0.208
ENSG00000187098.18_1	ENSG00000187098.18	MITF	chr3	+	ENSG00000187098.18:t:69939098-69939181	ENSG00000187098.18_1_afe_1	False	False	69939098-69939181	A	69937822-69937881	Distal	69937881-69939098	False	False	False	0.023	0.068	0.022	0.441	0.208
ENSG00000122566.22_1	ENSG00000122566.22	HNRNPA2B1	chr7	-	ENSG00000122566.22:t:26197831-26197866	ENSG00000122566.22_1_afe_1	True	False	26197831-26197866	A	26199189-26200142	Proximal	26197867-26199188	False	True	True	0.125	0.207	0.072	0.926	0.016
ENSG00000122566.22_1	ENSG00000122566.22	HNRNPA2B1	chr7	-	ENSG00000122566.22:t:26197831-26197866	ENSG00000122566.22_1_afe_1	True	False	26197831-26197866	A	26200572-26201529	Distal	26197866-26200572	False	True	True	0.87	0.786	-0.076	0.93	0.014
ENSG00000122565.19_1	ENSG00000122565.19	CBX3	chr7	+	ENSG00000122565.19:t:26202971-26203022	ENSG00000122565.19_1_afe_1	True	False	26202971-26203022	A	26201745-26201826	Proximal	26201826-26202971	False	False	False	0.853	0.85	0.001	0.508	0.294
ENSG00000122565.19_1	ENSG00000122565.19	CBX3	chr7	+	ENSG00000122565.19:t:26202971-26203022	ENSG00000122565.19_1_afe_1	True	False	26202971-26203022	A	26201162-26201561	Distal	26201561-26202971	False	False	False	0.03	0.039	0.003	0.274	0.645
ENSG00000122565.19_1	ENSG00000122565.19	CBX3	chr7	+	ENSG00000122565.19:t:26202971-26203022	ENSG00000122565.19_1_afe_2	True	False	26202971-26203022	A	26202463-26202609	Proximal	26202610-26202970	False	False	False	0.055	0.053	-0.006	0.411	0.407
ENSG00000122565.19_1	ENSG00000122565.19	CBX3	chr7	+	ENSG00000122565.19:t:26202971-26203022	ENSG00000122565.19_1_afe_2	True	False	26202971-26203022	A	26201745-26201826	Distal	26201826-26202971	False	False	False	0.853	0.85	0.001	0.508	0.294
ENSG00000122565.19_1	ENSG00000122565.19	CBX3	chr7	+	ENSG00000122565.19:t:26202971-26203022	ENSG00000122565.19_1_afe_3	True	False	26202971-26203022	A	26202463-26202609	Proximal	26202610-26202970	False	False	False	0.055	0.053	-0.006	0.411	0.407
ENSG00000122565.19_1	ENSG00000122565.19	CBX3	chr7	+	ENSG00000122565.19:t:26202971-26203022	ENSG00000122565.19_1_afe_3	True	False	26202971-26203022	A	26201162-26201561	Distal	26201561-26202971	False	False	False	0.03	0.039	0.003	0.274	0.645
ENSG00000122565.19_1	ENSG00000122565.19	CBX3	chr7	+	ENSG00000122565.19:t:26202971-26203022	ENSG00000122565.19_1_afe_4	True	False	26202971-26203022	A	26202463-26202609	Proximal	26202610-26202970	False	False	False	0.055	0.053	-0.006	0.411	0.407
ENSG00000122565.19_1	ENSG00000122565.19	CBX3	chr7	+	ENSG00000122565.19:t:26202971-26203022	ENSG00000122565.19_1_afe_4	True	False	26202971-26203022	A	26201745-26201826	Distal	26201826-26202971	False	False	False	0.853	0.85	0.001	0.508	0.294
ENSG00000086300.17_1	ENSG00000086300.17	SNX10	chr7	+	ENSG00000086300.17:t:26346399-26346466	ENSG00000086300.17_1_afe_1	False	False	26346420-26346466	A	26292091-26292187	Proximal	26292187-26346420	False	False	False	0.057	0.004	-0.03	0.457	0.179
ENSG00000086300.17_1	ENSG00000086300.17	SNX10	chr7	+	ENSG00000086300.17:t:26346399-26346466	ENSG00000086300.17_1_afe_1	False	False	26346420-26346466	A	26291862-26292086	Distal	26292086-26346420	False	False	False	0.907	0.976	0.041	0.552	0.113
ENSG00000142687.19_1	ENSG00000142687.19	KIAA0319L	chr1	-	ENSG00000142687.19:t:35554350-35554519	ENSG00000142687.19_1_afe_1	True	False	35554350-35554519	A	35557048-35557264	Proximal	35554519-35557048	False	False	False	0.121	0.073	-0.026	0.578	0.128
ENSG00000142687.19_1	ENSG00000142687.19	KIAA0319L	chr1	-	ENSG00000142687.19:t:35554350-35554519	ENSG00000142687.19_1_afe_1	True	False	35554350-35554519	A	35557362-35557433	Distal	35554519-35557362	False	False	False	0.065	0.199	0.098	0.8	0.025
ENSG00000142687.19_1	ENSG00000142687.19	KIAA0319L	chr1	-	ENSG00000142687.19:t:35554350-35554519	ENSG00000142687.19_1_afe_2	True	False	35554350-35554519	A	35557207-35557264	Proximal	35554519-35557207	False	False	False	0.759	0.674	-0.052	0.67	0.058
ENSG00000142687.19_1	ENSG00000142687.19	KIAA0319L	chr1	-	ENSG00000142687.19:t:35554350-35554519	ENSG00000142687.19_1_afe_2	True	False	35554350-35554519	A	35557362-35557433	Distal	35554519-35557362	False	False	False	0.065	0.199	0.098	0.8	0.025
ENSG00000107521.21_1	ENSG00000107521.21	HPS1	chr10	-	ENSG00000107521.21:t:98445219-98445413	ENSG00000107521.21_1_afe_1	False	False	98445300-98445413	A	98446807-98446873	Proximal	98445413-98446807	False	False	False	0.704	0.866	0.124	0.862	0.014
ENSG00000107521.21_1	ENSG00000107521.21	HPS1	chr10	-	ENSG00000107521.21:t:98445219-98445413	ENSG00000107521.21_1_afe_1	False	False	98445300-98445413	A	98446887-98446963	Distal	98445413-98446887	False	False	False	0.232	0.111	-0.091	0.779	0.03
ENSG00000240405.7_1	ENSG00000240405.7	SAMMSON	chr3	+	ENSG00000240405.7:t:70012354-70012598	ENSG00000240405.7_1_afe_1	False	False	70012357-70012598	A	70009124-70009285	Proximal	70009285-70012357	False	False	False	0.009	0.12	0.064	0.633	0.066
ENSG00000240405.7_1	ENSG00000240405.7	SAMMSON	chr3	+	ENSG00000240405.7:t:70012354-70012598	ENSG00000240405.7_1_afe_1	False	False	70012357-70012598	A	69999733-69999867	Distal	69999867-70012357	False	False	False	0.981	0.86	-0.072	0.676	0.051
ENSG00000114861.24_1	ENSG00000114861.24	FOXP1	chr3	-	ENSG00000114861.24:t:71112536-71112637	ENSG00000114861.24_1_afe_1	False	False	71112536-71112637	A	71130498-71130759	Proximal	71112637-71130498	False	False	False	0.827	0.886	0.029	0.612	0.078
ENSG00000114861.24_1	ENSG00000114861.24	FOXP1	chr3	-	ENSG00000114861.24:t:71112536-71112637	ENSG00000114861.24_1_afe_1	False	False	71112536-71112637	A	71198202-71198392	Distal	71112637-71198202	False	False	False	0.145	0.091	-0.025	0.597	0.087
ENSG00000114861.24_2	ENSG00000114861.24	FOXP1	chr3	-	ENSG00000114861.24:t:71053636-71053773	ENSG00000114861.24_2_afe_1	False	False	71053636-71053773	A	71064824-71064983	Proximal	71053773-71064824	False	False	False	0.069	0.004	-0.026	0.514	0.191
ENSG00000114861.24_2	ENSG00000114861.24	FOXP1	chr3	-	ENSG00000114861.24:t:71053636-71053773	ENSG00000114861.24_2_afe_1	False	False	71053636-71053773	A	71112536-71112637	Distal	71053773-71112536	False	False	False	0.915	0.976	0.031	0.578	0.14
ENSG00000146592.17_1	ENSG00000146592.17	CREB5	chr7	+	ENSG00000146592.17:t:28718753-28718879	ENSG00000146592.17_1_afe_1	True	False	28718753-28718879	A	28685981-28686197	Proximal	28686197-28718753	False	True	True	0.006	0.13	0.085	0.908	0.015
ENSG00000146592.17_1	ENSG00000146592.17	CREB5	chr7	+	ENSG00000146592.17:t:28718753-28718879	ENSG00000146592.17_1_afe_1	True	True	28718753-28718879	A	-1-28598317	Distal	28598317-28718753	False	True	True	0.983	0.84	-0.123	0.949	0.006
ENSG00000106066.15_1	ENSG00000106066.15	CPVL	chr7	-	ENSG00000106066.15:t:29030577-29030759	ENSG00000106066.15_1_afe_1	False	False	29030577-29030759	A	29064061-29064234	Proximal	29030759-29064061	False	False	False	0.925	0.971	0.015	0.431	0.255
ENSG00000106066.15_1	ENSG00000106066.15	CPVL	chr7	-	ENSG00000106066.15:t:29030577-29030759	ENSG00000106066.15_1_afe_1	False	False	29030577-29030759	A	29071773-29071904	Distal	29030759-29071773	False	False	False	0.075	0.029	-0.015	0.431	0.255
ENSG00000014919.13_3	ENSG00000014919.13	COX15	chr10	-	ENSG00000014919.13:t:99710868-99713479	ENSG00000014919.13_3_afe_1	True	False	99710868-99713479	A	99714652-99714718	Proximal	99713480-99714651	False	False	False	0.938	0.937	0.002	0.52	0.243
ENSG00000014919.13_3	ENSG00000014919.13	COX15	chr10	-	ENSG00000014919.13:t:99710868-99713479	ENSG00000014919.13_3_afe_1	True	False	99710868-99713479	A	99716348-99716646	Distal	99713479-99716348	False	False	False	0.062	0.063	-0.002	0.52	0.243
ENSG00000247092.9_1	ENSG00000247092.9	SNHG10	chr14	-	ENSG00000247092.9:t:95531968-95533061	ENSG00000247092.9_1_afe_1	True	False	95531968-95533061	A	95533693-95534235	Proximal	95533061-95533693	False	False	False	0.298	0.259	-0.022	0.654	0.097
ENSG00000247092.9_1	ENSG00000247092.9	SNHG10	chr14	-	ENSG00000247092.9:t:95531968-95533061	ENSG00000247092.9_1_afe_1	True	False	95531968-95533061	A	95534593-95534889	Distal	95533061-95534593	False	False	False	0.217	0.178	-0.016	0.633	0.118
ENSG00000247092.9_1	ENSG00000247092.9	SNHG10	chr14	-	ENSG00000247092.9:t:95531968-95533061	ENSG00000247092.9_1_afe_2	True	False	95531968-95533061	A	95533693-95534235	Proximal	95533062-95533692	False	False	False	0.483	0.546	0.035	0.698	0.065
ENSG00000247092.9_1	ENSG00000247092.9	SNHG10	chr14	-	ENSG00000247092.9:t:95531968-95533061	ENSG00000247092.9_1_afe_2	True	False	95531968-95533061	A	95534593-95534889	Distal	95533061-95534593	False	False	False	0.217	0.178	-0.016	0.633	0.118
ENSG00000020129.16_1	ENSG00000020129.16	NCDN	chr1	+	ENSG00000020129.16:t:35559107-35559247	ENSG00000020129.16_1_afe_1	False	False	35559107-35559247	A	35558506-35558685	Proximal	35558685-35559107	False	False	False	0.043	0.073	0.013	0.543	0.177
ENSG00000020129.16_1	ENSG00000020129.16	NCDN	chr1	+	ENSG00000020129.16:t:35559107-35559247	ENSG00000020129.16_1_afe_1	False	False	35559107-35559247	A	35558156-35558223	Distal	35558223-35559107	False	False	False	0.939	0.899	-0.021	0.59	0.128
ENSG00000106100.11_1	ENSG00000106100.11	NOD1	chr7	-	ENSG00000106100.11:t:30456721-30457042	ENSG00000106100.11_1_afe_1	False	False	30456721-30457042	A	30459152-30459240	Proximal	30457042-30459152	False	False	False	0.896	0.974	0.047	0.584	0.093
ENSG00000106100.11_1	ENSG00000106100.11	NOD1	chr7	-	ENSG00000106100.11:t:30456721-30457042	ENSG00000106100.11_1_afe_1	False	False	30456721-30457042	A	30459901-30460041	Distal	30457042-30459901	False	False	False	0.104	0.026	-0.047	0.584	0.093
ENSG00000006625.18_1	ENSG00000006625.18	GGCT	chr7	-	ENSG00000006625.18:t:30496621-30497235	ENSG00000006625.18_1_afe_1	True	False	30496621-30497235	A	30497741-30497896	Proximal	30497235-30497741	False	False	False	0.063	0.014	-0.034	0.733	0.095
ENSG00000006625.18_1	ENSG00000006625.18	GGCT	chr7	-	ENSG00000006625.18:t:30496621-30497235	ENSG00000006625.18_1_afe_1	True	False	30496621-30497235	A	30498803-30498938	Distal	30497235-30498803	False	False	True	0.856	0.943	0.078	0.963	0.006
ENSG00000006625.18_1	ENSG00000006625.18	GGCT	chr7	-	ENSG00000006625.18:t:30496621-30497235	ENSG00000006625.18_1_afe_2	True	False	30496621-30497235	A	30497741-30497896	Proximal	30497235-30497741	False	False	False	0.063	0.014	-0.034	0.733	0.095
ENSG00000006625.18_1	ENSG00000006625.18	GGCT	chr7	-	ENSG00000006625.18:t:30496621-30497235	ENSG00000006625.18_1_afe_2	True	False	30496621-30497235	A	30500536-30500681	Distal	30497235-30500536	False	False	False	0.044	0.015	-0.005	0.301	0.546
ENSG00000196705.8_1	ENSG00000196705.8	ZNF431	chr19	+	ENSG00000196705.8:t:21166335-21166461	ENSG00000196705.8_1_afe_1	True	False	21166335-21166461	A	21151079-21151198	Proximal	21151198-21166335	False	False	False	0.11	0.272	0.114	0.806	0.02
ENSG00000196705.8_1	ENSG00000196705.8	ZNF431	chr19	+	ENSG00000196705.8:t:21166335-21166461	ENSG00000196705.8_1_afe_1	True	False	21166335-21166461	A	21143551-21143643	Distal	21143643-21166335	False	False	False	0.89	0.728	-0.114	0.806	0.02
ENSG00000106105.15_2	ENSG00000106105.15	GARS1	chr7	+	ENSG00000106105.15:t:30627380-30628669	ENSG00000106105.15_2_afe_1	False	False	30628560-30628669	A	30627057-30627190	Proximal	30627190-30628560	False	False	False	0.055	0.018	-0.028	0.645	0.144
ENSG00000106105.15_2	ENSG00000106105.15	GARS1	chr7	+	ENSG00000106105.15:t:30627380-30628669	ENSG00000106105.15_2_afe_1	False	False	30628560-30628669	A	30626234-30626319	Distal	30626319-30628560	False	False	False	0.937	0.98	0.041	0.845	0.049
ENSG00000182141.10_1	ENSG00000182141.10	ZNF708	chr19	-	ENSG00000182141.10:t:21309246-21309341	ENSG00000182141.10_1_afe_1	False	False	21309246-21309341	A	21310501-21310627	Proximal	21309341-21310501	False	False	False	0.648	0.707	0.021	0.636	0.08
ENSG00000182141.10_1	ENSG00000182141.10	ZNF708	chr19	-	ENSG00000182141.10:t:21309246-21309341	ENSG00000182141.10_1_afe_1	False	False	21309246-21309341	A	21329210-21329425	Distal	21309341-21329210	False	False	False	0.347	0.255	-0.044	0.669	0.063
ENSG00000092847.14_1	ENSG00000092847.14	AGO1	chr1	+	ENSG00000092847.14:t:35888427-35888610	ENSG00000092847.14_1_afe_1	False	False	35888427-35888610	A	35883209-35883446	Proximal	35883446-35888427	False	False	False	0.132	0.172	0.025	0.636	0.077
ENSG00000092847.14_1	ENSG00000092847.14	AGO1	chr1	+	ENSG00000092847.14:t:35888427-35888610	ENSG00000092847.14_1_afe_1	False	False	35888427-35888610	A	35869808-35869903	Distal	35869903-35888427	False	False	False	0.868	0.828	-0.025	0.636	0.077
ENSG00000126070.20_1	ENSG00000126070.20	AGO3	chr1	+	ENSG00000126070.20:t:36004341-36004475	ENSG00000126070.20_1_afe_1	True	False	36004341-36004475	A	35984470-35984548	Proximal	35984548-36004341	False	False	False	0.051	0.127	0.035	0.605	0.1
ENSG00000126070.20_1	ENSG00000126070.20	AGO3	chr1	+	ENSG00000126070.20:t:36004341-36004475	ENSG00000126070.20_1_afe_1	True	False	36004341-36004475	A	35972024-35972232	Distal	35972232-36004341	False	False	False	0.097	0.012	-0.051	0.602	0.09
ENSG00000126070.20_1	ENSG00000126070.20	AGO3	chr1	+	ENSG00000126070.20:t:36004341-36004475	ENSG00000126070.20_1_afe_2	True	False	36004341-36004475	A	35984470-35984548	Proximal	35984548-36004341	False	False	False	0.051	0.127	0.035	0.605	0.1
ENSG00000126070.20_1	ENSG00000126070.20	AGO3	chr1	+	ENSG00000126070.20:t:36004341-36004475	ENSG00000126070.20_1_afe_2	True	False	36004341-36004475	A	35973375-35973511	Distal	35973511-36004341	False	False	False	0.838	0.863	0.015	0.61	0.095
ENSG00000240583.14_1	ENSG00000240583.14	AQP1	chr7	+	ENSG00000240583.14:t:30922066-30922230	ENSG00000240583.14_1_afe_1	False	False	30922066-30922230	A	30921434-30921838	Proximal	30921838-30922066	False	False	False	0.062	0.004	-0.033	0.488	0.166
ENSG00000240583.14_1	ENSG00000240583.14	AQP1	chr7	+	ENSG00000240583.14:t:30922066-30922230	ENSG00000240583.14_1_afe_1	False	False	30922066-30922230	A	30911853-30912293	Distal	30912293-30922066	False	False	False	0.924	0.989	0.041	0.548	0.124
ENSG00000214193.11_2	ENSG00000214193.11	SH3D21	chr1	+	ENSG00000214193.11:t:36308389-36308475	ENSG00000214193.11_2_afe_1	True	False	36308389-36308475	A	36308109-36308209	Proximal	36308209-36308389	False	False	False	0.517	0.621	0.043	0.678	0.052
ENSG00000214193.11_2	ENSG00000214193.11	SH3D21	chr1	+	ENSG00000214193.11:t:36308389-36308475	ENSG00000214193.11_2_afe_1	True	False	36308389-36308475	A	36307770-36307825	Distal	36307825-36308389	False	False	False	0.24	0.162	-0.054	0.667	0.054
ENSG00000214193.11_2	ENSG00000214193.11	SH3D21	chr1	+	ENSG00000214193.11:t:36308389-36308475	ENSG00000214193.11_2_afe_2	True	False	36308389-36308475	A	36308109-36308209	Proximal	36308209-36308389	False	False	False	0.517	0.621	0.043	0.678	0.052
ENSG00000214193.11_2	ENSG00000214193.11	SH3D21	chr1	+	ENSG00000214193.11:t:36308389-36308475	ENSG00000214193.11_2_afe_2	True	True	36308389-36308475	A	36307918-36307963	Distal	36307963-36308389	False	False	False	0.23	0.243	0.001	0.605	0.096
ENSG00000214193.11_4	ENSG00000214193.11	SH3D21	chr1	+	ENSG00000214193.11:t:36327720-36329340	ENSG00000214193.11_4_afe_1	True	False	36327720-36329340	A	36326297-36326547	Proximal	36326547-36327720	False	False	False	0.023	0.083	0.034	0.559	0.154
ENSG00000214193.11_4	ENSG00000214193.11	SH3D21	chr1	+	ENSG00000214193.11:t:36327720-36329340	ENSG00000214193.11_4_afe_1	True	False	36327720-36329340	A	36323734-36324069	Distal	36324069-36327720	False	False	False	0.005	0.058	0.018	0.417	0.311
ENSG00000214193.11_4	ENSG00000214193.11	SH3D21	chr1	+	ENSG00000214193.11:t:36327720-36329340	ENSG00000214193.11_4_afe_2	True	True	36327720-36329340	A	36326297-36326547	Proximal	36326548-36327719	False	False	False	0.968	0.844	-0.082	0.761	0.039
ENSG00000214193.11_4	ENSG00000214193.11	SH3D21	chr1	+	ENSG00000214193.11:t:36327720-36329340	ENSG00000214193.11_4_afe_2	True	False	36327720-36329340	A	36323734-36324069	Distal	36324069-36327720	False	False	False	0.005	0.058	0.018	0.417	0.311
ENSG00000140105.18_1	ENSG00000140105.18	WARS1	chr14	-	ENSG00000140105.18:t:100361703-100361923	ENSG00000140105.18_1_afe_1	True	False	100361708-100361921	A	100369087-100369258	Proximal	100361921-100369087	False	False	False	0.846	0.874	0.021	0.542	0.216
ENSG00000140105.18_1	ENSG00000140105.18	WARS1	chr14	-	ENSG00000140105.18:t:100361703-100361923	ENSG00000140105.18_1_afe_1	True	False	100361708-100361921	A	100375283-100375475	Distal	100361921-100375283	False	False	False	0.062	0.051	-0.012	0.435	0.323
ENSG00000140105.18_1	ENSG00000140105.18	WARS1	chr14	-	ENSG00000140105.18:t:100361703-100361923	ENSG00000140105.18_1_afe_2	True	False	100361708-100361921	A	100375283-100375475	Proximal	100361921-100375283	False	False	False	0.062	0.051	-0.012	0.435	0.323
ENSG00000140105.18_1	ENSG00000140105.18	WARS1	chr14	-	ENSG00000140105.18:t:100361703-100361923	ENSG00000140105.18_1_afe_2	True	False	100361708-100361921	A	100375511-100376251	Distal	100361921-100375511	False	False	False	0.002	0.002	0.0	0.22	0.78
ENSG00000140105.18_1	ENSG00000140105.18	WARS1	chr14	-	ENSG00000140105.18:t:100361703-100361923	ENSG00000140105.18_1_afe_3	True	False	100361708-100361921	A	100375283-100375475	Proximal	100361921-100375283	False	False	False	0.062	0.051	-0.012	0.435	0.323
ENSG00000140105.18_1	ENSG00000140105.18	WARS1	chr14	-	ENSG00000140105.18:t:100361703-100361923	ENSG00000140105.18_1_afe_3	True	False	100361708-100361921	A	100376260-100376805	Distal	100361921-100376260	False	False	False	0.081	0.058	-0.006	0.306	0.533
ENSG00000140105.18_1	ENSG00000140105.18	WARS1	chr14	-	ENSG00000140105.18:t:100369087-100369258	ENSG00000140105.18_1_afe_4	True	False	100369087-100369258	A	100375283-100375475	Proximal	100369258-100375283	False	False	False	0.554	0.628	0.064	0.809	0.038
ENSG00000140105.18_1	ENSG00000140105.18	WARS1	chr14	-	ENSG00000140105.18:t:100369087-100369258	ENSG00000140105.18_1_afe_4	True	True	100369087-100369258	A	100375511-100376251	Distal	100369258-100375511	False	False	False	0.009	0.01	0.0	0.22	0.78
ENSG00000140105.18_1	ENSG00000140105.18	WARS1	chr14	-	ENSG00000140105.18:t:100369087-100369258	ENSG00000140105.18_1_afe_5	True	False	100369087-100369258	A	100375283-100375475	Proximal	100369258-100375283	False	False	False	0.554	0.628	0.064	0.809	0.038
ENSG00000140105.18_1	ENSG00000140105.18	WARS1	chr14	-	ENSG00000140105.18:t:100369087-100369258	ENSG00000140105.18_1_afe_5	True	False	100369087-100369258	A	100376260-100376805	Distal	100369258-100376260	False	False	False	0.432	0.355	-0.065	0.84	0.032
ENSG00000140105.18_1	ENSG00000140105.18	WARS1	chr14	-	ENSG00000140105.18:t:100361703-100361923	ENSG00000140105.18_1_afe_6	True	False	100361708-100361921	A	100369087-100369258	Proximal	100361921-100369087	False	False	False	0.846	0.874	0.021	0.542	0.216
ENSG00000140105.18_1	ENSG00000140105.18	WARS1	chr14	-	ENSG00000140105.18:t:100361703-100361923	ENSG00000140105.18_1_afe_6	True	False	100361708-100361921	A	100375511-100376251	Distal	100361921-100375511	False	False	False	0.002	0.002	0.0	0.22	0.78
