# {
#     "command": "/media/storage/home/mariokeller/applications/MAJIQv2.3_Oct_2022/bin/voila modulize --changing-between-group-dpsi 0.02 --non-changing-between-group-dpsi 0.02 --changing-between-group-dpsi-secondary 0.01 --probability-changing-threshold 0.9 --probability-non-changing-threshold 0.5 --show-all -j 6 -d /media/storage/home/mklostermann/spezialisierung_wise22/lisa_SFPQ/modulise/SFPQ_K562_Control-SFPQ_K562_shRNA /media/storage/home/mklostermann/spezialisierung_wise22/lisa_SFPQ/build/splicegraph.sql /media/storage/home/mklostermann/spezialisierung_wise22/lisa_SFPQ/dpsi/SFPQ_K562_Control-SFPQ_K562_shRNA.deltapsi.voila",
#     "dpsi_changing_threshold": 0.02,
#     "dpsi_nonchanging_threshold": 0.5,
#     "dpsi_probability_changing_threshold": 0.9,
#     "voila_version": "2.4.dev3+g85d07819"
# }
module_id	gene_id	gene_name	seqid	strand	lsv_id	event_id	complex	denovo	reference_exon_coord	spliced_with	spliced_with_coord	junction_name	junction_coord	event_non_changing	event_changing	junction_changing	SFPQ_K562_Control_median_psi	SFPQ_K562_shRNA_median_psi	SFPQ_K562_shRNA-SFPQ_K562_Control_median_dpsi	SFPQ_K562_shRNA-SFPQ_K562_Control_probability_changing	SFPQ_K562_shRNA-SFPQ_K562_Control_probability_non_changing
ENSG00000048649.14_1	ENSG00000048649.14	RSF1	chr11	-	ENSG00000048649.14:s:77820528-77820869	ENSG00000048649.14_1_ale_1	True	False	77820528-77820869	A	77764598-77764689	Distal	77764689-77820528	False	False	False	0.338	0.36	0.013	0.6	0.15
ENSG00000048649.14_1	ENSG00000048649.14	RSF1	chr11	-	ENSG00000048649.14:s:77820528-77820869	ENSG00000048649.14_1_ale_2	True	True	77820528-77820869	A	77813354-77813708	Proximal	77813708-77820528	False	False	False	0.155	0.163	0.004	0.543	0.216
ENSG00000048649.14_1	ENSG00000048649.14	RSF1	chr11	-	ENSG00000048649.14:s:77820528-77820869	ENSG00000048649.14_1_ale_2	True	False	77820528-77820869	A	77764598-77764689	Distal	77764689-77820528	False	False	False	0.338	0.36	0.013	0.6	0.15
ENSG00000048649.14_1	ENSG00000048649.14	RSF1	chr11	-	ENSG00000048649.14:s:77820528-77820869	ENSG00000048649.14_1_ale_3	True	True	77820528-77820869	A	77813354-77813708	Proximal	77813709-77820527	False	False	False	0.333	0.391	0.032	0.646	0.102
ENSG00000048649.14_1	ENSG00000048649.14	RSF1	chr11	-	ENSG00000048649.14:s:77820528-77820869	ENSG00000048649.14_1_ale_3	True	False	77820528-77820869	A	77764598-77764689	Distal	77764689-77820528	False	False	False	0.338	0.36	0.013	0.6	0.15
ENSG00000291079.1_1	ENSG00000291079.1	ENSG00000291079	chr5	-	ENSG00000291079.1:s:1626782-1626926	ENSG00000291079.1_1_ale_1	True	True	1626786-1626926	A	1611473-1612072	Proximal	1612072-1626786	False	False	False	0.144	0.243	0.06	0.691	0.058
ENSG00000291079.1_1	ENSG00000291079.1	ENSG00000291079	chr5	-	ENSG00000291079.1:s:1626782-1626926	ENSG00000291079.1_1_ale_1	True	True	1626782-1626926	A	1602691-1602735	Distal	1602735-1626782	False	False	False	0.236	0.144	-0.058	0.686	0.061
ENSG00000291079.1_1	ENSG00000291079.1	ENSG00000291079	chr5	-	ENSG00000291079.1:s:1626782-1626926	ENSG00000291079.1_1_ale_2	True	True	1626786-1626926	A	1611473-1612072	Proximal	1612072-1626786	False	False	False	0.144	0.243	0.06	0.691	0.058
ENSG00000291079.1_1	ENSG00000291079.1	ENSG00000291079	chr5	-	ENSG00000291079.1:s:1626782-1626926	ENSG00000291079.1_1_ale_2	True	False	1626786-1626926	A	1602691-1602735	Distal	1602735-1626786	False	False	False	0.603	0.609	-0.001	0.601	0.107
ENSG00000181690.8_1	ENSG00000181690.8	PLAG1	chr8	-	ENSG00000181690.8:s:56171091-56171424	ENSG00000181690.8_1_ale_1	False	False	56171091-56171424	A	56168028-56168386	Proximal	56168386-56171091	False	False	False	0.483	0.641	0.096	0.734	0.024
ENSG00000181690.8_1	ENSG00000181690.8	PLAG1	chr8	-	ENSG00000181690.8:s:56171091-56171424	ENSG00000181690.8_1_ale_1	False	False	56171091-56171424	A	56160909-56167503	Distal	56167503-56171091	False	False	False	0.517	0.359	-0.096	0.734	0.024
ENSG00000149262.19_5	ENSG00000149262.19	INTS4	chr11	-	ENSG00000149262.19:s:77918821-77918978	ENSG00000149262.19_5_ale_1	True	False	77918821-77918978	A	77917910-77918264	Proximal	77918264-77918821	False	False	False	0.006	0.078	0.03	0.544	0.162
ENSG00000149262.19_5	ENSG00000149262.19	INTS4	chr11	-	ENSG00000149262.19:s:77918821-77918978	ENSG00000149262.19_5_ale_1	True	False	77918821-77918978	A	77907717-77907810	Distal	77907810-77918821	False	False	False	0.85	0.648	-0.15	0.827	0.012
ENSG00000149262.19_5	ENSG00000149262.19	INTS4	chr11	-	ENSG00000149262.19:s:77918821-77918978	ENSG00000149262.19_5_ale_2	True	False	77918821-77918978	A	77917910-77918264	Proximal	77918264-77918821	False	False	False	0.006	0.078	0.03	0.544	0.162
ENSG00000149262.19_5	ENSG00000149262.19	INTS4	chr11	-	ENSG00000149262.19:s:77918821-77918978	ENSG00000149262.19_5_ale_2	True	False	77918821-77918978	A	77910970-77911152	Distal	77911152-77918821	False	False	False	0.145	0.258	0.081	0.714	0.037
ENSG00000132600.18_2	ENSG00000132600.18	PRMT7	chr16	+	ENSG00000132600.18:s:68348342-68348433	ENSG00000132600.18_2_ale_1	True	False	68348342-68348431	A	68351390-68351814	Proximal	68348431-68351390	False	False	False	0.092	0.055	-0.025	0.54	0.17
ENSG00000132600.18_2	ENSG00000132600.18	PRMT7	chr16	+	ENSG00000132600.18:s:68348342-68348433	ENSG00000132600.18_2_ale_1	True	False	68348342-68348431	A	68352248-68352409	Distal	68348431-68352248	False	False	False	0.905	0.943	0.025	0.541	0.167
ENSG00000037474.15_5	ENSG00000037474.15	NSUN2	chr5	-	ENSG00000037474.15:s:6605273-6605408	ENSG00000037474.15_5_ale_1	True	False	6605273-6605408	A	6604801-6604882	Proximal	6604883-6605272	False	False	False	0.06	0.111	0.03	0.622	0.169
ENSG00000037474.15_5	ENSG00000037474.15	NSUN2	chr5	-	ENSG00000037474.15:s:6605273-6605408	ENSG00000037474.15_5_ale_1	True	False	6605273-6605408	A	6604605-6604685	Distal	6604685-6605273	False	False	False	0.94	0.889	-0.03	0.622	0.169
ENSG00000165490.13_1	ENSG00000165490.13	DDIAS	chr11	+	ENSG00000165490.13:s:82913283-82913386	ENSG00000165490.13_1_ale_1	False	False	82913287-82913386	A	82913957-82914170	Proximal	82913386-82913957	False	False	False	0.098	0.053	-0.026	0.566	0.123
ENSG00000165490.13_1	ENSG00000165490.13	DDIAS	chr11	+	ENSG00000165490.13:s:82913283-82913386	ENSG00000165490.13_1_ale_1	False	False	82913287-82913386	A	82914723-82914851	Distal	82913386-82914723	False	False	False	0.895	0.913	0.01	0.579	0.114
ENSG00000198363.18_2	ENSG00000198363.18	ASPH	chr8	-	ENSG00000198363.18:s:61680524-61681036	ENSG00000198363.18_2_ale_1	False	False	61680968-61681036	A	61656128-61661926	Proximal	61661926-61680968	False	False	False	0.066	0.048	-0.012	0.457	0.294
ENSG00000198363.18_2	ENSG00000198363.18	ASPH	chr8	-	ENSG00000198363.18:s:61680524-61681036	ENSG00000198363.18_2_ale_1	False	False	61680968-61681036	A	61653568-61653660	Distal	61653660-61680968	False	False	False	0.925	0.936	0.009	0.409	0.349
ENSG00000198363.18_6	ENSG00000198363.18	ASPH	chr8	-	ENSG00000198363.18:s:61633683-61633727	ENSG00000198363.18_6_ale_1	True	False	61633683-61633727	A	61623710-61626280	Proximal	61626280-61633683	False	False	False	0.742	0.71	-0.015	0.557	0.148
ENSG00000198363.18_6	ENSG00000198363.18	ASPH	chr8	-	ENSG00000198363.18:s:61633683-61633727	ENSG00000198363.18_6_ale_1	True	False	61633683-61633727	A	61618978-61619019	Distal	61619019-61633683	False	False	False	0.256	0.288	0.015	0.557	0.149
ENSG00000198363.18_6	ENSG00000198363.18	ASPH	chr8	-	ENSG00000198363.18:s:61637947-61638046	ENSG00000198363.18_6_ale_2	True	True	61637947-61638003	A	61623710-61626280	Proximal	61626280-61637947	False	False	False	0.067	0.022	-0.031	0.658	0.124
ENSG00000198363.18_6	ENSG00000198363.18	ASPH	chr8	-	ENSG00000198363.18:s:61637947-61638046	ENSG00000198363.18_6_ale_2	True	True	61637947-61638003	A	61618978-61619019	Distal	61619019-61637947	False	False	False	0.03	0.006	-0.001	0.234	0.729
ENSG00000198363.18_6	ENSG00000198363.18	ASPH	chr8	-	ENSG00000198363.18:s:61637947-61638046	ENSG00000198363.18_6_ale_3	True	False	61637947-61638003	A	61633683-61633727	Proximal	61633727-61637947	False	False	False	0.907	0.973	0.056	0.854	0.034
ENSG00000198363.18_6	ENSG00000198363.18	ASPH	chr8	-	ENSG00000198363.18:s:61637947-61638046	ENSG00000198363.18_6_ale_3	True	True	61637947-61638003	A	61623710-61626280	Distal	61626280-61637947	False	False	False	0.067	0.022	-0.031	0.658	0.124
ENSG00000137494.14_2	ENSG00000137494.14	ANKRD42	chr11	+	ENSG00000137494.14:s:83211295-83211430	ENSG00000137494.14_2_ale_1	True	False	83211295-83211430	A	83212653-83212794	Proximal	83211430-83212653	False	False	False	0.694	0.756	0.046	0.666	0.054
ENSG00000137494.14_2	ENSG00000137494.14	ANKRD42	chr11	+	ENSG00000137494.14:s:83211295-83211430	ENSG00000137494.14_2_ale_1	True	False	83211295-83211430	A	83212979-83215200	Distal	83211430-83212979	False	False	False	0.188	0.147	-0.019	0.617	0.091
ENSG00000137494.14_2	ENSG00000137494.14	ANKRD42	chr11	+	ENSG00000137494.14:s:83211295-83211430	ENSG00000137494.14_2_ale_2	True	False	83211295-83211430	A	83212653-83212794	Proximal	83211430-83212653	False	False	False	0.694	0.756	0.046	0.666	0.054
ENSG00000137494.14_2	ENSG00000137494.14	ANKRD42	chr11	+	ENSG00000137494.14:s:83211295-83211430	ENSG00000137494.14_2_ale_2	True	False	83211295-83211430	A	83224855-83225055	Distal	83211430-83224855	False	False	False	0.125	0.073	-0.022	0.585	0.119
ENSG00000137494.14_2	ENSG00000137494.14	ANKRD42	chr11	+	ENSG00000137494.14:s:83211295-83211430	ENSG00000137494.14_2_ale_3	True	False	83211295-83211430	A	83212653-83212794	Proximal	83211430-83212653	False	False	False	0.694	0.756	0.046	0.666	0.054
ENSG00000137494.14_2	ENSG00000137494.14	ANKRD42	chr11	+	ENSG00000137494.14:s:83211295-83211430	ENSG00000137494.14_2_ale_3	True	False	83211295-83211430	A	83212979-83215200	Distal	83211430-83212979	False	False	False	0.188	0.147	-0.019	0.617	0.091
ENSG00000137494.14_2	ENSG00000137494.14	ANKRD42	chr11	+	ENSG00000137494.14:s:83211295-83211430	ENSG00000137494.14_2_ale_4	True	False	83211295-83211430	A	83212979-83215200	Proximal	83211430-83212979	False	False	False	0.188	0.147	-0.019	0.617	0.091
ENSG00000137494.14_2	ENSG00000137494.14	ANKRD42	chr11	+	ENSG00000137494.14:s:83211295-83211430	ENSG00000137494.14_2_ale_4	True	False	83211295-83211430	A	83224855-83225055	Distal	83211430-83224855	False	False	False	0.125	0.073	-0.022	0.585	0.119
ENSG00000137563.13_1	ENSG00000137563.13	GGH	chr8	-	ENSG00000137563.13:s:63023907-63023997	ENSG00000137563.13_1_ale_1	False	False	63023907-63023997	A	63022717-63023739	Proximal	63023739-63023907	False	False	False	0.211	0.077	-0.11	0.864	0.017
ENSG00000137563.13_1	ENSG00000137563.13	GGH	chr8	-	ENSG00000137563.13:s:63023907-63023997	ENSG00000137563.13_1_ale_1	False	False	63023907-63023997	A	63017493-63017630	Distal	63017630-63023907	False	False	False	0.789	0.923	0.11	0.864	0.017
ENSG00000074266.22_2	ENSG00000074266.22	EED	chr11	+	ENSG00000074266.22:s:86267895-86268561	ENSG00000074266.22_2_ale_1	False	False	86268456-86268561	A	86270083-86270157	Proximal	86268561-86270083	False	False	False	0.074	0.05	-0.014	0.513	0.232
ENSG00000074266.22_2	ENSG00000074266.22	EED	chr11	+	ENSG00000074266.22:s:86267895-86268561	ENSG00000074266.22_2_ale_1	False	False	86268456-86268561	A	86276980-86277535	Distal	86268561-86276980	False	False	False	0.926	0.95	0.014	0.513	0.232
ENSG00000066855.16_1	ENSG00000066855.16	MTFR1	chr8	+	ENSG00000066855.16:s:65707843-65708338	ENSG00000066855.16_1_ale_1	False	False	65707843-65708011	A	65708976-65710562	Proximal	65708011-65708976	False	False	False	0.76	0.878	0.088	0.797	0.029
ENSG00000066855.16_1	ENSG00000066855.16	MTFR1	chr8	+	ENSG00000066855.16:s:65707843-65708338	ENSG00000066855.16_1_ale_1	False	False	65707843-65708011	A	65719380-65719748	Distal	65708011-65719380	False	False	False	0.237	0.116	-0.091	0.805	0.028
ENSG00000149196.17_2	ENSG00000149196.17	HIKESHI	chr11	+	ENSG00000149196.17:s:86343508-86344721	ENSG00000149196.17_2_ale_1	False	False	86344603-86344721	A	86345094-86345229	Proximal	86344721-86345094	False	False	False	0.017	0.053	0.017	0.416	0.266
ENSG00000149196.17_2	ENSG00000149196.17	HIKESHI	chr11	+	ENSG00000149196.17:s:86343508-86344721	ENSG00000149196.17_2_ale_1	False	False	86344603-86344721	A	86345584-86345943	Distal	86344721-86345584	False	False	False	0.983	0.947	-0.017	0.416	0.266
ENSG00000230513.4_1	ENSG00000230513.4	THAP7-AS1	chr22	+	ENSG00000230513.4:s:21001886-21002829	ENSG00000230513.4_1_ale_1	False	False	21001886-21002829	A	21002918-21003278	Proximal	21002829-21002918	False	False	False	0.968	0.791	-0.109	0.796	0.021
ENSG00000230513.4_1	ENSG00000230513.4	THAP7-AS1	chr22	+	ENSG00000230513.4:s:21001886-21002829	ENSG00000230513.4_1_ale_1	False	False	21001886-21002829	A	21009350-21010342	Distal	21002829-21009350	False	False	False	0.016	0.191	0.108	0.803	0.022
ENSG00000288596.2_1	ENSG00000288596.2	C8orf44	chr8	+	ENSG00000288596.2:s:66667615-66667701	ENSG00000288596.2_1_ale_1	True	False	66667615-66667701	A	66676745-66676902	Proximal	66667701-66676745	False	False	False	0.832	0.73	-0.077	0.758	0.04
ENSG00000288596.2_1	ENSG00000288596.2	C8orf44	chr8	+	ENSG00000288596.2:s:66667615-66667701	ENSG00000288596.2_1_ale_1	True	False	66667615-66667701	A	66677642-66677954	Distal	66667701-66677642	False	False	False	0.081	0.159	0.051	0.692	0.073
ENSG00000288596.2_1	ENSG00000288596.2	C8orf44	chr8	+	ENSG00000288596.2:s:66667615-66667701	ENSG00000288596.2_1_ale_2	True	False	66667615-66667701	A	66677642-66677954	Proximal	66667701-66677642	False	False	False	0.081	0.159	0.051	0.692	0.073
ENSG00000288596.2_1	ENSG00000288596.2	C8orf44	chr8	+	ENSG00000288596.2:s:66667615-66667701	ENSG00000288596.2_1_ale_2	True	False	66667615-66667701	A	66679721-66680024	Distal	66667701-66679721	False	False	False	0.09	0.114	0.02	0.552	0.157
ENSG00000109861.17_1	ENSG00000109861.17	CTSC	chr11	-	ENSG00000109861.17:s:88328112-88328196	ENSG00000109861.17_1_ale_1	True	False	88328112-88328196	A	88320811-88326443	Proximal	88326443-88328112	False	False	False	0.911	0.94	0.017	0.484	0.235
ENSG00000109861.17_1	ENSG00000109861.17	CTSC	chr11	-	ENSG00000109861.17:s:88328112-88328196	ENSG00000109861.17_1_ale_1	True	False	88328112-88328196	A	88312388-88312554	Distal	88312554-88328112	False	False	False	0.065	0.033	-0.022	0.566	0.182
ENSG00000109861.17_1	ENSG00000109861.17	CTSC	chr11	-	ENSG00000109861.17:s:88334937-88336472	ENSG00000109861.17_1_ale_2	True	False	88334937-88335082	A	88320811-88326443	Proximal	88326443-88334937	False	False	False	0.021	0.053	0.02	0.526	0.229
ENSG00000109861.17_1	ENSG00000109861.17	CTSC	chr11	-	ENSG00000109861.17:s:88334937-88336472	ENSG00000109861.17_1_ale_2	True	False	88334937-88335082	A	88312388-88312554	Distal	88312554-88334937	False	False	False	0.562	0.502	-0.043	0.653	0.091
ENSG00000109861.17_1	ENSG00000109861.17	CTSC	chr11	-	ENSG00000109861.17:s:88334937-88336472	ENSG00000109861.17_1_ale_3	True	False	88334937-88335082	A	88328112-88328196	Proximal	88328196-88334937	False	False	False	0.416	0.447	0.016	0.534	0.178
ENSG00000109861.17_1	ENSG00000109861.17	CTSC	chr11	-	ENSG00000109861.17:s:88334937-88336472	ENSG00000109861.17_1_ale_3	True	False	88334937-88335082	A	88320811-88326443	Distal	88326443-88334937	False	False	False	0.021	0.053	0.02	0.526	0.229
ENSG00000121022.14_3	ENSG00000121022.14	COPS5	chr8	-	ENSG00000121022.14:s:67051230-67051341	ENSG00000121022.14_3_ale_1	False	False	67051230-67051341	A	67047685-67047859	Proximal	67047859-67051230	False	False	False	0.086	0.076	-0.006	0.386	0.379
ENSG00000121022.14_3	ENSG00000121022.14	COPS5	chr8	-	ENSG00000121022.14:s:67051230-67051341	ENSG00000121022.14_3_ale_1	False	False	67051230-67051341	A	67045810-67045960	Distal	67045960-67051230	False	False	False	0.914	0.924	0.006	0.386	0.379
ENSG00000066777.9_3	ENSG00000066777.9	ARFGEF1	chr8	-	ENSG00000066777.9:s:67199929-67200513	ENSG00000066777.9_3_ale_1	False	False	67200396-67200513	A	67197658-67199098	Proximal	67199098-67200396	False	False	False	0.931	0.969	0.021	0.534	0.182
ENSG00000066777.9_3	ENSG00000066777.9	ARFGEF1	chr8	-	ENSG00000066777.9:s:67199929-67200513	ENSG00000066777.9_3_ale_1	False	False	67200396-67200513	A	67173511-67175572	Distal	67175572-67200396	False	False	False	0.069	0.031	-0.021	0.534	0.182
ENSG00000185651.16_2	ENSG00000185651.16	UBE2L3	chr22	+	ENSG00000185651.16:s:21610857-21611043	ENSG00000185651.16_2_ale_1	False	False	21610857-21611043	A	21614557-21614665	Proximal	21611043-21614557	False	True	True	0.035	0.064	0.047	0.932	0.026
ENSG00000185651.16_2	ENSG00000185651.16	UBE2L3	chr22	+	ENSG00000185651.16:s:21610857-21611043	ENSG00000185651.16_2_ale_1	False	False	21610857-21611043	A	21621515-21624034	Distal	21611043-21621515	False	True	True	0.961	0.93	-0.046	0.915	0.032
ENSG00000182919.15_1	ENSG00000182919.15	C11orf54	chr11	+	ENSG00000182919.15:s:93741591-93741728	ENSG00000182919.15_1_ale_1	True	False	93741591-93741728	A	93741963-93742141	Proximal	93741728-93741963	False	False	False	0.279	0.211	-0.054	0.7	0.063
ENSG00000182919.15_1	ENSG00000182919.15	C11orf54	chr11	+	ENSG00000182919.15:s:93741591-93741728	ENSG00000182919.15_1_ale_1	True	True	93741591-93741728	A	93743018--1	Distal	93741728-93743018	False	False	False	0.156	0.098	-0.04	0.663	0.097
ENSG00000182919.15_1	ENSG00000182919.15	C11orf54	chr11	+	ENSG00000182919.15:s:93741591-93741728	ENSG00000182919.15_1_ale_2	True	False	93741591-93741728	A	93741963-93742141	Proximal	93741728-93741963	False	False	False	0.279	0.211	-0.054	0.7	0.063
ENSG00000182919.15_1	ENSG00000182919.15	C11orf54	chr11	+	ENSG00000182919.15:s:93741591-93741728	ENSG00000182919.15_1_ale_2	True	False	93741591-93741728	A	93747297-93747448	Distal	93741728-93747297	False	False	False	0.439	0.543	0.078	0.776	0.036
ENSG00000182919.15_1	ENSG00000182919.15	C11orf54	chr11	+	ENSG00000182919.15:s:93741591-93741728	ENSG00000182919.15_1_ale_3	True	False	93741591-93741728	A	93741963-93742141	Proximal	93741728-93741963	False	False	False	0.279	0.211	-0.054	0.7	0.063
ENSG00000182919.15_1	ENSG00000182919.15	C11orf54	chr11	+	ENSG00000182919.15:s:93741591-93741728	ENSG00000182919.15_1_ale_3	True	False	93741591-93741728	A	93747302-93747448	Distal	93741728-93747302	False	False	False	0.073	0.099	0.014	0.467	0.25
ENSG00000182919.15_1	ENSG00000182919.15	C11orf54	chr11	+	ENSG00000182919.15:s:93741591-93741728	ENSG00000182919.15_1_ale_4	True	False	93741591-93741728	A	93741963-93742141	Proximal	93741728-93741963	False	False	False	0.279	0.211	-0.054	0.7	0.063
ENSG00000182919.15_1	ENSG00000182919.15	C11orf54	chr11	+	ENSG00000182919.15:s:93741591-93741728	ENSG00000182919.15_1_ale_4	True	False	93741591-93741728	A	93750346-93750444	Distal	93741728-93750346	False	False	False	0.038	0.037	0.003	0.366	0.416
ENSG00000161180.11_1	ENSG00000161180.11	CCDC116	chr22	+	ENSG00000161180.11:s:21632716-21632827	ENSG00000161180.11_1_ale_1	True	False	21632716-21632827	A	21633120-21633253	Proximal	21632827-21633120	False	False	False	0.118	0.122	-0.007	0.596	0.103
ENSG00000161180.11_1	ENSG00000161180.11	CCDC116	chr22	+	ENSG00000161180.11:s:21632716-21632827	ENSG00000161180.11_1_ale_1	True	True	21632716-21632827	A	21634022-21634570	Distal	21632827-21634022	False	False	False	0.302	0.292	-0.013	0.627	0.082
ENSG00000161180.11_1	ENSG00000161180.11	CCDC116	chr22	+	ENSG00000161180.11:s:21632716-21632827	ENSG00000161180.11_1_ale_2	True	True	21632716-21632827	A	21634022-21634570	Proximal	21632827-21634022	False	False	False	0.302	0.292	-0.013	0.627	0.082
ENSG00000161180.11_1	ENSG00000161180.11	CCDC116	chr22	+	ENSG00000161180.11:s:21632716-21632827	ENSG00000161180.11_1_ale_2	True	True	21632716-21632827	A	21636432-21637329	Distal	21632827-21636432	False	False	False	0.571	0.572	0.011	0.622	0.08
ENSG00000042429.12_1	ENSG00000042429.12	MED17	chr11	+	ENSG00000042429.12:s:93793951-93794035	ENSG00000042429.12_1_ale_1	False	False	93793951-93794035	A	93794250-93794439	Proximal	93794035-93794250	False	False	False	0.038	0.089	0.026	0.594	0.146
ENSG00000042429.12_1	ENSG00000042429.12	MED17	chr11	+	ENSG00000042429.12:s:93793951-93794035	ENSG00000042429.12_1_ale_1	False	False	93793951-93794035	A	93794908-93795060	Distal	93794035-93794908	False	False	False	0.958	0.908	-0.026	0.591	0.147
ENSG00000140396.13_1	ENSG00000140396.13	NCOA2	chr8	-	ENSG00000140396.13:s:70148273-70148483	ENSG00000140396.13_1_ale_1	False	False	70148273-70148483	A	70144642-70144848	Proximal	70144848-70148273	False	False	False	0.939	0.878	-0.029	0.543	0.115
ENSG00000140396.13_1	ENSG00000140396.13	NCOA2	chr8	-	ENSG00000140396.13:s:70148273-70148483	ENSG00000140396.13_1_ale_1	False	False	70148273-70148483	A	70141184-70141399	Distal	70141399-70148273	False	False	False	0.061	0.122	0.029	0.543	0.115
ENSG00000100023.20_2	ENSG00000100023.20	PPIL2	chr22	+	ENSG00000100023.20:s:21688732-21690365	ENSG00000100023.20_2_ale_1	True	True	21688732-21690365	A	21691385-21691497	Proximal	21690366-21691384	False	False	False	0.063	0.066	0.002	0.423	0.387
ENSG00000100023.20_2	ENSG00000100023.20	PPIL2	chr22	+	ENSG00000100023.20:s:21688732-21690365	ENSG00000100023.20_2_ale_1	True	False	21688732-21688849	A	21693816-21693872	Distal	21688849-21693816	False	False	False	0.866	0.883	0.01	0.489	0.283
ENSG00000100023.20_2	ENSG00000100023.20	PPIL2	chr22	+	ENSG00000100023.20:s:21688732-21690365	ENSG00000100023.20_2_ale_2	True	True	21688732-21690365	A	21691385-21691497	Proximal	21690366-21691384	False	False	False	0.063	0.066	0.002	0.423	0.387
ENSG00000100023.20_2	ENSG00000100023.20	PPIL2	chr22	+	ENSG00000100023.20:s:21688732-21690365	ENSG00000100023.20_2_ale_2	True	True	21688732-21688849	A	21694593-21694665	Distal	21688849-21694593	False	False	False	0.07	0.048	-0.019	0.559	0.238
ENSG00000100034.14_2	ENSG00000100034.14	PPM1F	chr22	-	ENSG00000100034.14:s:21931148-21931248	ENSG00000100034.14_2_ale_1	True	True	21931148-21931248	A	21925960-21926062	Proximal	21926063-21931147	False	False	False	0.046	0.06	0.013	0.51	0.29
ENSG00000100034.14_2	ENSG00000100034.14	PPM1F	chr22	-	ENSG00000100034.14:s:21931148-21931248	ENSG00000100034.14_2_ale_1	True	False	21931148-21931248	A	21925569-21925662	Distal	21925662-21931148	False	False	False	0.954	0.94	-0.013	0.51	0.29
ENSG00000166037.11_1	ENSG00000166037.11	CEP57	chr11	+	ENSG00000166037.11:s:95790461-95790743	ENSG00000166037.11_1_ale_1	True	True	95790461-95790743	A	95794221-95794359	Proximal	95790744-95794220	False	False	True	0.258	0.098	-0.129	0.909	0.01
ENSG00000166037.11_1	ENSG00000166037.11	CEP57	chr11	+	ENSG00000166037.11:s:95790461-95790743	ENSG00000166037.11_1_ale_1	True	False	95790461-95790743	A	95795516-95795559	Distal	95790743-95795516	False	False	False	0.119	0.057	-0.038	0.67	0.111
ENSG00000166037.11_1	ENSG00000166037.11	CEP57	chr11	+	ENSG00000166037.11:s:95790461-95790743	ENSG00000166037.11_1_ale_2	True	True	95790461-95790743	A	95794221-95794359	Proximal	95790744-95794220	False	True	True	0.258	0.098	-0.129	0.909	0.01
ENSG00000166037.11_1	ENSG00000166037.11	CEP57	chr11	+	ENSG00000166037.11:s:95790461-95790743	ENSG00000166037.11_1_ale_2	True	False	95790461-95790743	A	95799232-95799388	Distal	95790743-95799232	False	True	True	0.622	0.821	0.166	0.939	0.005
ENSG00000248131.6_1	ENSG00000248131.6	LINC01194	chr5	+	ENSG00000248131.6:s:12574830-12575052	ENSG00000248131.6_1_ale_1	True	False	12574830-12575052	A	12595697-12595778	Proximal	12575052-12595697	False	False	False	0.955	0.961	-0.0	0.386	0.35
ENSG00000248131.6_1	ENSG00000248131.6	LINC01194	chr5	+	ENSG00000248131.6:s:12574830-12575052	ENSG00000248131.6_1_ale_1	True	False	12574830-12575052	A	12654647-12655691	Distal	12575052-12654647	False	False	False	0.045	0.039	0.0	0.386	0.35
ENSG00000248131.6_1	ENSG00000248131.6	LINC01194	chr5	+	ENSG00000248131.6:s:12595697-12595778	ENSG00000248131.6_1_ale_2	True	False	12595697-12595778	A	12654647-12655691	Proximal	12595778-12654647	False	False	False	0.818	0.818	0.012	0.639	0.072
ENSG00000248131.6_1	ENSG00000248131.6	LINC01194	chr5	+	ENSG00000248131.6:s:12595697-12595778	ENSG00000248131.6_1_ale_2	True	False	12595697-12595778	A	12711198-12711299	Distal	12595778-12711198	False	False	False	0.182	0.182	-0.012	0.639	0.072
ENSG00000149231.16_4	ENSG00000149231.16	CCDC82	chr11	-	ENSG00000149231.16:s:96358993-96359640	ENSG00000149231.16_4_ale_1	False	False	96358993-96359640	A	96353813-96358619	Proximal	96358619-96358993	False	False	False	0.217	0.066	-0.08	0.734	0.036
ENSG00000149231.16_4	ENSG00000149231.16	CCDC82	chr11	-	ENSG00000149231.16:s:96358993-96359640	ENSG00000149231.16_4_ale_1	False	False	96358993-96359640	A	96349241-96353714	Distal	96353714-96358993	False	False	False	0.764	0.917	0.079	0.727	0.036
ENSG00000228315.12_1	ENSG00000228315.12	GUSBP11	chr22	-	ENSG00000228315.12:s:23690232-23693151	ENSG00000228315.12_1_ale_1	True	False	23690232-23693151	A	23686831-23686995	Proximal	23686995-23690232	False	False	False	0.314	0.276	-0.025	0.654	0.064
ENSG00000228315.12_1	ENSG00000228315.12	GUSBP11	chr22	-	ENSG00000228315.12:s:23690232-23693151	ENSG00000228315.12_1_ale_1	True	False	23690236-23693151	A	23683725-23683867	Distal	23683867-23690236	False	False	False	0.33	0.128	-0.145	0.838	0.012
ENSG00000228315.12_1	ENSG00000228315.12	GUSBP11	chr22	-	ENSG00000228315.12:s:23690232-23693151	ENSG00000228315.12_1_ale_2	True	False	23690236-23693151	A	23686831-23686995	Proximal	23686995-23690236	False	False	False	0.333	0.616	0.175	0.831	0.009
