# {
#     "command": "/media/storage/home/mariokeller/applications/MAJIQv2.3_Oct_2022/bin/voila modulize --changing-between-group-dpsi 0.02 --non-changing-between-group-dpsi 0.02 --changing-between-group-dpsi-secondary 0.01 --probability-changing-threshold 0.9 --probability-non-changing-threshold 0.5 --show-all -j 6 -d /media/storage/home/mklostermann/spezialisierung_wise22/lisa_SFPQ/modulise/SFPQ_K562_Control-SFPQ_K562_shRNA /media/storage/home/mklostermann/spezialisierung_wise22/lisa_SFPQ/build/splicegraph.sql /media/storage/home/mklostermann/spezialisierung_wise22/lisa_SFPQ/dpsi/SFPQ_K562_Control-SFPQ_K562_shRNA.deltapsi.voila",
#     "dpsi_changing_threshold": 0.02,
#     "dpsi_nonchanging_threshold": 0.5,
#     "dpsi_probability_changing_threshold": 0.9,
#     "voila_version": "2.4.dev3+g85d07819"
# }
module_id	gene_id	gene_name	seqid	strand	lsv_id	event_id	complex	denovo	reference_exon_coord	spliced_with	spliced_with_coord	junction_name	junction_coord	event_size	event_non_changing	event_changing	junction_changing	SFPQ_K562_Control_median_psi	SFPQ_K562_shRNA_median_psi	SFPQ_K562_shRNA-SFPQ_K562_Control_median_dpsi	SFPQ_K562_shRNA-SFPQ_K562_Control_probability_changing	SFPQ_K562_shRNA-SFPQ_K562_Control_probability_non_changing
ENSG00000172046.21_4	ENSG00000172046.21	USP19	chr3	-	ENSG00000172046.21:s:49116047-49116162	ENSG00000172046.21_4_A3_1	False	False	49116047-49116162	E2	49115724-49115944	Distal	49115938-49116047	6	False	False	False	0.375	0.429	0.029	0.657	0.077
ENSG00000182087.14_2	ENSG00000182087.14	TMEM259	chr19	-	ENSG00000182087.14:s:1011741-1011798	ENSG00000182087.14_2_A3_1	False	False	1011741-1011798	E2	1011580-1011663	Proximal	1011663-1011741	51	False	False	False	0.637	0.613	-0.014	0.487	0.235
ENSG00000182087.14_2	ENSG00000182087.14	TMEM259	chr19	-	ENSG00000182087.14:s:1011741-1011798	ENSG00000182087.14_2_A3_1	False	False	1011741-1011798	E2	1011580-1011663	Distal	1011612-1011741	51	False	False	False	0.363	0.387	0.014	0.487	0.235
ENSG00000172037.14_1	ENSG00000172037.14	LAMB2	chr3	-	ENSG00000172037.14:s:49121944-49122085	ENSG00000172037.14_1_A3_1	False	False	49121944-49122085	E2	49121684-49121860	Proximal	49121860-49121944	6	False	False	False	0.988	0.876	-0.079	0.835	0.028
ENSG00000172037.14_1	ENSG00000172037.14	LAMB2	chr3	-	ENSG00000172037.14:s:49121944-49122085	ENSG00000172037.14_1_A3_1	False	True	49121944-49122085	E2	49121684-49121860	Distal	49121854-49121944	6	False	False	False	0.012	0.124	0.079	0.835	0.028
ENSG00000183137.15_2	ENSG00000183137.15	CEP57L1	chr6	+	ENSG00000183137.15:t:109150118-109150239	ENSG00000183137.15_2_A3_1	False	False	109150118-109150239	E1	109146758-109146937	Proximal	109146937-109150118	48	False	False	False	0.826	0.749	-0.05	0.682	0.076
ENSG00000183137.15_2	ENSG00000183137.15	CEP57L1	chr6	+	ENSG00000183137.15:t:109150118-109150239	ENSG00000183137.15_2_A3_1	False	False	109150118-109150239	E1	109146758-109146937	Distal	109146937-109150166	48	False	False	False	0.173	0.249	0.049	0.677	0.078
ENSG00000183137.15_4	ENSG00000183137.15	CEP57L1	chr6	+	ENSG00000183137.15:s:109159025-109159153	ENSG00000183137.15_4_A3_1	True	False	109159025-109159102	E2	109159218-109159308	Proximal	109159102-109159218	51	False	False	False	0.197	0.163	-0.019	0.535	0.181
ENSG00000183137.15_4	ENSG00000183137.15	CEP57L1	chr6	+	ENSG00000183137.15:s:109159025-109159153	ENSG00000183137.15_4_A3_1	True	False	109159025-109159102	E2	109159218-109159308	Distal	109159102-109159269	51	False	False	False	0.735	0.776	0.03	0.587	0.128
ENSG00000064687.13_1	ENSG00000064687.13	ABCA7	chr19	+	ENSG00000064687.13:s:1042064-1042176	ENSG00000064687.13_1_A3_1	False	False	1042064-1042176	E2	1042315-1042744	Proximal	1042176-1042315	5	False	False	False	0.952	0.918	-0.012	0.521	0.182
ENSG00000064687.13_1	ENSG00000064687.13	ABCA7	chr19	+	ENSG00000064687.13:s:1042064-1042176	ENSG00000064687.13_1_A3_1	False	False	1042064-1042176	E2	1042315-1042744	Distal	1042176-1042320	5	False	False	False	0.048	0.082	0.012	0.521	0.182
ENSG00000064687.13_4	ENSG00000064687.13	ABCA7	chr19	+	ENSG00000064687.13:s:1057314-1057429	ENSG00000064687.13_4_A3_1	True	False	1057314-1057429	E2	1057915-1058059	Proximal	1057429-1057915	54	False	False	False	0.849	0.947	0.078	0.881	0.02
ENSG00000064687.13_4	ENSG00000064687.13	ABCA7	chr19	+	ENSG00000064687.13:s:1057314-1057429	ENSG00000064687.13_4_A3_1	True	False	1057314-1057429	E2	1057915-1058059	Distal	1057429-1057969	54	False	False	False	0.073	0.036	-0.022	0.567	0.186
ENSG00000171824.14_5	ENSG00000171824.14	EXOSC10	chr1	-	ENSG00000171824.14:s:11072087-11073026	ENSG00000171824.14_5_A3_1	True	False	11072087-11072171	E2	11070900-11070988	Proximal	11070988-11072087	15	False	False	False	0.122	0.129	0.002	0.379	0.448
ENSG00000171824.14_5	ENSG00000171824.14	EXOSC10	chr1	-	ENSG00000171824.14:s:11072087-11073026	ENSG00000171824.14_5_A3_1	True	False	11072087-11072171	E2	11070900-11070988	Distal	11070973-11072087	15	False	False	False	0.819	0.805	-0.008	0.45	0.348
ENSG00000198793.14_1	ENSG00000198793.14	MTOR	chr1	-	ENSG00000198793.14:s:11262222-11262556	ENSG00000198793.14_1_A3_1	False	False	11262445-11262556	E2	11259248-11259450	Proximal	11259450-11262445	27	False	False	False	0.084	0.093	0.01	0.561	0.145
ENSG00000198793.14_1	ENSG00000198793.14	MTOR	chr1	-	ENSG00000198793.14:s:11262222-11262556	ENSG00000198793.14_1_A3_1	False	False	11262445-11262556	E2	11259248-11259450	Distal	11259423-11262445	27	False	False	False	0.887	0.875	-0.005	0.581	0.125
ENSG00000135596.18_4	ENSG00000135596.18	MICAL1	chr6	-	ENSG00000135596.18:s:109447681-109447722	ENSG00000135596.18_4_A3_1	False	True	109447681-109447722	E2	109447357-109447577	Proximal	109447577-109447681	137	False	True	True	0.086	0.227	0.123	0.929	0.008
ENSG00000135596.18_4	ENSG00000135596.18	MICAL1	chr6	-	ENSG00000135596.18:s:109447681-109447722	ENSG00000135596.18_4_A3_1	False	False	109447681-109447722	E2	109447357-109447577	Distal	109447440-109447681	137	False	True	True	0.914	0.773	-0.123	0.929	0.008
ENSG00000118046.17_3	ENSG00000118046.17	STK11	chr19	+	ENSG00000118046.17:s:1223148-1223172	ENSG00000118046.17_3_A3_1	True	False	1223148-1223172	E2	1226454-1226663	Proximal	1223172-1226454	5	False	False	False	0.8	0.777	-0.007	0.499	0.228
ENSG00000118046.17_3	ENSG00000118046.17	STK11	chr19	+	ENSG00000118046.17:s:1223148-1223172	ENSG00000118046.17_3_A3_1	True	True	1223148-1223172	E2	1226454-1226663	Distal	1223172-1226459	5	False	False	False	0.041	0.077	0.026	0.591	0.168
ENSG00000112365.6_1	ENSG00000112365.6	ZBTB24	chr6	-	ENSG00000112365.6:t:109476175-109476258	ENSG00000112365.6_1_A3_1	True	False	109476763-109476258	E1	109476763-109476258	Proximal	109476258-109476763	5	False	False	False	0.816	0.855	0.019	0.578	0.13
ENSG00000112365.6_1	ENSG00000112365.6	ZBTB24	chr6	-	ENSG00000112365.6:t:109476175-109476258	ENSG00000112365.6_1_A3_1	True	False	109476763-109476258	E1	109476763-109476258	Distal	109476253-109476763	5	False	False	False	0.127	0.098	-0.02	0.56	0.15
ENSG00000099625.14_1	ENSG00000099625.14	CBARP	chr19	-	ENSG00000099625.14:s:1235996-1236121	ENSG00000099625.14_1_A3_1	False	False	1235996-1236121	E2	1235779-1235918	Proximal	1235918-1235996	4	False	False	False	0.975	0.912	-0.036	0.549	0.126
ENSG00000099625.14_1	ENSG00000099625.14	CBARP	chr19	-	ENSG00000099625.14:s:1235996-1236121	ENSG00000099625.14_1_A3_1	False	False	1235996-1236121	E2	1235779-1235918	Distal	1235914-1235996	4	False	False	False	0.025	0.088	0.036	0.549	0.126
ENSG00000145029.14_1	ENSG00000145029.14	NICN1	chr3	-	ENSG00000145029.14:s:49429108-49429326	ENSG00000145029.14_1_A3_1	False	False	49429108-49429326	E2	49426252-49426428	Proximal	49426428-49429108	6	False	False	False	0.99	0.939	-0.021	0.451	0.244
ENSG00000145029.14_1	ENSG00000145029.14	NICN1	chr3	-	ENSG00000145029.14:s:49429108-49429326	ENSG00000145029.14_1_A3_1	False	False	49429108-49429326	E2	49426252-49426428	Distal	49426422-49429108	6	False	False	False	0.01	0.061	0.021	0.451	0.244
ENSG00000167470.14_2	ENSG00000167470.14	MIDN	chr19	+	ENSG00000167470.14:s:1254167-1254478	ENSG00000167470.14_2_A3_1	False	False	1254167-1254478	E2	1254902-1255061	Proximal	1254478-1254902	3	False	False	False	0.794	0.833	0.029	0.627	0.095
ENSG00000167470.14_2	ENSG00000167470.14	MIDN	chr19	+	ENSG00000167470.14:s:1254167-1254478	ENSG00000167470.14_2_A3_1	False	True	1254167-1254478	E2	1254902-1255061	Distal	1254478-1254905	3	False	False	False	0.206	0.167	-0.029	0.627	0.095
ENSG00000164068.16_2	ENSG00000164068.16	RNF123	chr3	+	ENSG00000164068.16:s:49704650-49704756	ENSG00000164068.16_2_A3_1	False	False	49704650-49704756	E2	49704984-49705186	Proximal	49704756-49704984	98	False	False	False	0.908	0.985	0.036	0.584	0.128
ENSG00000164068.16_2	ENSG00000164068.16	RNF123	chr3	+	ENSG00000164068.16:s:49704650-49704756	ENSG00000164068.16_2_A3_1	False	False	49704650-49704756	E2	49704984-49705186	Distal	49704756-49705082	98	False	False	False	0.092	0.015	-0.036	0.584	0.128
ENSG00000071626.17_1	ENSG00000071626.17	DAZAP1	chr19	+	ENSG00000071626.17:t:1421148-1421258	ENSG00000071626.17_1_A3_1	False	False	1421148-1421258	E1	1418666-1418731	Proximal	1418731-1421148	3	False	False	False	0.688	0.736	0.045	0.749	0.075
ENSG00000071626.17_1	ENSG00000071626.17	DAZAP1	chr19	+	ENSG00000071626.17:t:1421148-1421258	ENSG00000071626.17_1_A3_1	False	False	1421148-1421258	E1	1418666-1418731	Distal	1418731-1421151	3	False	False	False	0.301	0.239	-0.056	0.765	0.06
ENSG00000071626.17_3	ENSG00000071626.17	DAZAP1	chr19	+	ENSG00000071626.17:s:1432043-1432690	ENSG00000071626.17_3_A3_1	False	False	1432514-1432690	E2	1434737-1435687	Proximal	1432690-1434737	3	False	False	False	0.631	0.559	-0.069	0.775	0.042
ENSG00000071626.17_3	ENSG00000071626.17	DAZAP1	chr19	+	ENSG00000071626.17:s:1432043-1432690	ENSG00000071626.17_3_A3_1	False	False	1432514-1432690	E2	1434737-1435687	Distal	1432690-1434740	3	False	False	False	0.353	0.386	0.03	0.595	0.124
ENSG00000115268.10_1	ENSG00000115268.10	RPS15	chr19	+	ENSG00000115268.10:s:1438358-1438580	ENSG00000115268.10_1_A3_1	False	False	1438358-1438428	E2	1438807-1438892	Proximal	1438428-1438807	4	False	False	False	0.894	0.855	-0.033	0.591	0.131
ENSG00000115268.10_1	ENSG00000115268.10	RPS15	chr19	+	ENSG00000115268.10:s:1438358-1438580	ENSG00000115268.10_1_A3_1	False	False	1438358-1438428	E2	1438807-1438892	Distal	1438428-1438811	4	False	False	False	0.083	0.134	0.052	0.776	0.054
ENSG00000183763.9_1	ENSG00000183763.9	TRAIP	chr3	-	ENSG00000183763.9:s:49848137-49848200	ENSG00000183763.9_1_A3_1	False	False	49848143-49848200	E2	49847525-49847608	Proximal	49847608-49848143	48	False	False	False	0.906	0.974	0.038	0.553	0.122
ENSG00000183763.9_1	ENSG00000183763.9	TRAIP	chr3	-	ENSG00000183763.9:s:49848137-49848200	ENSG00000183763.9_1_A3_1	False	False	49848143-49848200	E2	49847525-49847608	Distal	49847560-49848143	48	False	False	False	0.083	0.013	-0.038	0.53	0.134
ENSG00000183763.9_2	ENSG00000183763.9	TRAIP	chr3	-	ENSG00000183763.9:s:49844541-49844587	ENSG00000183763.9_2_A3_1	True	False	49844541-49844580	E2	49843145-49844017	Proximal	49844017-49844541	89	False	False	False	0.193	0.329	0.083	0.715	0.035
ENSG00000183763.9_2	ENSG00000183763.9	TRAIP	chr3	-	ENSG00000183763.9:s:49844541-49844587	ENSG00000183763.9_2_A3_1	True	False	49844541-49844580	E2	49843145-49844017	Distal	49843928-49844541	89	False	False	False	0.801	0.663	-0.084	0.717	0.034
ENSG00000177000.13_1	ENSG00000177000.13	MTHFR	chr1	-	ENSG00000177000.13:t:11802881-11803383	ENSG00000177000.13_1_A3_1	True	False	11803405-11803129	E1	11803405-11803129	Proximal	11803129-11803405	3	False	False	False	0.482	0.496	0.013	0.583	0.127
ENSG00000177000.13_1	ENSG00000177000.13	MTHFR	chr1	-	ENSG00000177000.13:t:11802881-11803383	ENSG00000177000.13_1_A3_1	True	False	11803405-11803129	E1	11803405-11803129	Distal	11803126-11803405	3	False	False	False	0.069	0.025	-0.022	0.553	0.186
ENSG00000177000.13_4	ENSG00000177000.13	MTHFR	chr1	-	ENSG00000177000.13:s:11791207-11791326	ENSG00000177000.13_4_A3_1	False	False	11791207-11791326	E2	11785723-11790898	Proximal	11790898-11791207	150	False	False	False	0.862	0.92	0.047	0.712	0.075
ENSG00000177000.13_4	ENSG00000177000.13	MTHFR	chr1	-	ENSG00000177000.13:s:11791207-11791326	ENSG00000177000.13_4_A3_1	False	True	11791207-11791326	E2	11785723-11790898	Distal	11790748-11791207	150	False	False	False	0.072	0.047	-0.018	0.499	0.233
ENSG00000071564.19_2	ENSG00000071564.19	TCF3	chr19	-	ENSG00000071564.19:s:1619780-1619853	ENSG00000071564.19_2_A3_1	False	False	1619780-1619853	E2	1619316-1619474	Proximal	1619474-1619780	3	False	False	False	0.864	0.912	0.033	0.583	0.129
ENSG00000071564.19_2	ENSG00000071564.19	TCF3	chr19	-	ENSG00000071564.19:s:1619780-1619853	ENSG00000071564.19_2_A3_1	False	False	1619780-1619853	E2	1619316-1619474	Distal	1619471-1619780	3	False	False	False	0.133	0.087	-0.032	0.579	0.132
ENSG00000071564.19_3	ENSG00000071564.19	TCF3	chr19	-	ENSG00000071564.19:s:1615686-1615804	ENSG00000071564.19_3_A3_1	True	False	1615686-1615804	E2	1612207-1612433	Proximal	1612433-1615686	3	False	False	False	0.343	0.352	0.005	0.476	0.252
ENSG00000071564.19_3	ENSG00000071564.19	TCF3	chr19	-	ENSG00000071564.19:s:1615686-1615804	ENSG00000071564.19_3_A3_1	True	False	1615686-1615804	E2	1612207-1612433	Distal	1612430-1615686	3	False	False	False	0.133	0.129	-0.002	0.316	0.501
ENSG00000071564.19_4	ENSG00000071564.19	TCF3	chr19	-	ENSG00000071564.19:s:1611687-1611849	ENSG00000071564.19_4_A3_1	True	False	1611704-1611849	E2	1609291-1610500	Proximal	1610500-1611704	901	False	False	False	0.073	0.028	-0.045	0.888	0.042
ENSG00000071564.19_4	ENSG00000071564.19	TCF3	chr19	-	ENSG00000071564.19:s:1611687-1611849	ENSG00000071564.19_4_A3_1	True	False	1611704-1611849	E2	1609291-1610500	Distal	1609599-1611704	901	False	False	False	0.067	0.057	-0.005	0.366	0.474
ENSG00000011021.23_5	ENSG00000011021.23	CLCN6	chr1	+	ENSG00000011021.23:s:11836999-11837156	ENSG00000011021.23_5_A3_1	False	False	11836999-11837156	E2	11837343-11837499	Proximal	11837156-11837343	34	False	False	False	0.887	0.881	-0.006	0.487	0.236
ENSG00000011021.23_5	ENSG00000011021.23	CLCN6	chr1	+	ENSG00000011021.23:s:11836999-11837156	ENSG00000011021.23_5_A3_1	False	True	11836999-11837156	E2	11837343-11837499	Distal	11837156-11837377	34	False	False	False	0.113	0.119	0.006	0.487	0.236
ENSG00000079313.15_3	ENSG00000079313.15	REXO1	chr19	-	ENSG00000079313.15:s:1817707-1817780	ENSG00000079313.15_3_A3_1	False	False	1817707-1817780	E2	1817179-1817458	Proximal	1817458-1817707	129	False	True	True	0.421	0.14	-0.25	0.994	0.0
ENSG00000079313.15_3	ENSG00000079313.15	REXO1	chr19	-	ENSG00000079313.15:s:1817707-1817780	ENSG00000079313.15_3_A3_1	False	False	1817707-1817780	E2	1817179-1817458	Distal	1817329-1817707	129	False	True	True	0.579	0.86	0.25	0.994	0.0
ENSG00000116688.18_1	ENSG00000116688.18	MFN2	chr1	+	ENSG00000116688.18:s:11980181-11980484	ENSG00000116688.18_1_A3_1	True	False	11980181-11980484	E2	11981970-11982114	Proximal	11980484-11981970	4	False	False	False	0.702	0.66	-0.022	0.575	0.135
ENSG00000116688.18_1	ENSG00000116688.18	MFN2	chr1	+	ENSG00000116688.18:s:11980181-11980484	ENSG00000116688.18_1_A3_1	True	False	11980181-11980484	E2	11981970-11982114	Distal	11980484-11981974	4	False	False	False	0.181	0.267	0.064	0.746	0.05
ENSG00000281613.2_1	ENSG00000281613.2	ENSG00000281613	chr6	+	ENSG00000281613.2:s:112347292-112347407	ENSG00000281613.2_1_A3_1	False	True	112347292-112347407	E2	112349164-112349321	Proximal	112347407-112349164	29	False	False	False	0.113	0.17	0.047	0.723	0.071
ENSG00000281613.2_1	ENSG00000281613.2	ENSG00000281613	chr6	+	ENSG00000281613.2:s:112347292-112347407	ENSG00000281613.2_1_A3_1	False	False	112347292-112347407	E2	112349164-112349321	Distal	112347407-112349193	29	False	False	False	0.887	0.83	-0.047	0.723	0.071
ENSG00000251258.2_1	ENSG00000251258.2	RFPL4B	chr6	+	ENSG00000251258.2:s:112347330-112347407	ENSG00000251258.2_1_A3_1	False	True	112347330-112347407	E2	112349164-112349321	Proximal	112347407-112349164	29	False	False	False	0.113	0.17	0.047	0.723	0.071
ENSG00000251258.2_1	ENSG00000251258.2	RFPL4B	chr6	+	ENSG00000251258.2:s:112347330-112347407	ENSG00000251258.2_1_A3_1	False	False	112347330-112347407	E2	112349164-112349321	Distal	112347407-112349193	29	False	False	False	0.887	0.83	-0.047	0.723	0.071
ENSG00000065000.20_4	ENSG00000065000.20	AP3D1	chr19	-	ENSG00000065000.20:s:2113336-2113413	ENSG00000065000.20_4_A3_1	False	False	2113336-2113413	E2	2112860-2112967	Proximal	2112967-2113336	36	False	False	False	0.449	0.426	-0.023	0.636	0.063
ENSG00000065000.20_4	ENSG00000065000.20	AP3D1	chr19	-	ENSG00000065000.20:s:2113336-2113413	ENSG00000065000.20_4_A3_1	False	False	2113336-2113413	E2	2112860-2112967	Distal	2112931-2113336	36	False	False	False	0.551	0.574	0.023	0.636	0.063
ENSG00000048707.15_2	ENSG00000048707.15	VPS13D	chr1	+	ENSG00000048707.15:s:12335705-12337988	ENSG00000048707.15_2_A3_1	True	False	12335705-12335827	E2	12341780-12341885	Proximal	12335827-12341780	3	False	False	False	0.108	0.144	0.021	0.525	0.18
ENSG00000048707.15_2	ENSG00000048707.15	VPS13D	chr1	+	ENSG00000048707.15:s:12335705-12337988	ENSG00000048707.15_2_A3_1	True	True	12335705-12335827	E2	12341780-12341885	Distal	12335827-12341783	3	False	False	False	0.756	0.718	-0.021	0.55	0.159
ENSG00000104886.12_1	ENSG00000104886.12	PLEKHJ1	chr19	-	ENSG00000104886.12:t:2235923-2236141	ENSG00000104886.12_1_A3_1	False	False	2236155-2235990	E1	2236155-2235990	Proximal	2235990-2236155	57	False	False	False	0.825	0.884	0.038	0.643	0.101
ENSG00000104886.12_1	ENSG00000104886.12	PLEKHJ1	chr19	-	ENSG00000104886.12:t:2235923-2236141	ENSG00000104886.12_1_A3_1	False	True	2236155-2235990	E1	2236155-2235990	Distal	2235933-2236155	57	False	False	False	0.174	0.114	-0.039	0.647	0.099
ENSG00000139990.18_2	ENSG00000139990.18	DCAF5	chr14	-	ENSG00000139990.18:s:69119098-69119230	ENSG00000139990.18_2_A3_1	False	False	69119194-69119230	E2	69118139-69118278	Proximal	69118278-69119194	3	False	False	False	0.746	0.79	0.041	0.633	0.081
ENSG00000139990.18_2	ENSG00000139990.18	DCAF5	chr14	-	ENSG00000139990.18:s:69119098-69119230	ENSG00000139990.18_2_A3_1	False	False	69119194-69119230	E2	69118139-69118278	Distal	69118275-69119194	3	False	False	False	0.254	0.21	-0.041	0.633	0.081
ENSG00000130332.15_1	ENSG00000130332.15	LSM7	chr19	-	ENSG00000130332.15:s:2327962-2328477	ENSG00000130332.15_1_A3_1	True	False	2328387-2328477	E2	2324125-2324196	Proximal	2324196-2328387	4	False	False	False	0.691	0.675	-0.007	0.486	0.304
ENSG00000130332.15_1	ENSG00000130332.15	LSM7	chr19	-	ENSG00000130332.15:s:2327962-2328477	ENSG00000130332.15_1_A3_1	True	False	2328387-2328477	E2	2324125-2324196	Distal	2324192-2328387	4	False	False	False	0.268	0.276	0.004	0.46	0.34
ENSG00000005206.17_2	ENSG00000005206.17	SPPL2B	chr19	+	ENSG00000005206.17:s:2338752-2338841	ENSG00000005206.17_2_A3_1	False	False	2338752-2338841	E2	2339065-2339208	Proximal	2338841-2339065	4	False	False	False	0.127	0.068	-0.04	0.66	0.098
ENSG00000005206.17_2	ENSG00000005206.17	SPPL2B	chr19	+	ENSG00000005206.17:s:2338752-2338841	ENSG00000005206.17_2_A3_1	False	False	2338752-2338841	E2	2339065-2339208	Distal	2338841-2339069	4	False	False	False	0.873	0.932	0.04	0.66	0.098
ENSG00000005206.17_3	ENSG00000005206.17	SPPL2B	chr19	+	ENSG00000005206.17:s:2339065-2339208	ENSG00000005206.17_3_A3_1	True	False	2339065-2339208	E2	2339824-2339966	Proximal	2339208-2339824	3	False	False	False	0.686	0.624	-0.04	0.658	0.093
ENSG00000005206.17_3	ENSG00000005206.17	SPPL2B	chr19	+	ENSG00000005206.17:s:2339065-2339208	ENSG00000005206.17_3_A3_1	True	False	2339065-2339208	E2	2339824-2339966	Distal	2339208-2339827	3	False	False	False	0.082	0.075	-0.004	0.475	0.303
ENSG00000005206.17_4	ENSG00000005206.17	SPPL2B	chr19	+	ENSG00000005206.17:s:2340076-2340172	ENSG00000005206.17_4_A3_1	False	False	2340076-2340172	E2	2340898-2342503	Proximal	2340172-2340898	34	False	False	False	0.94	0.944	0.006	0.497	0.231
ENSG00000005206.17_4	ENSG00000005206.17	SPPL2B	chr19	+	ENSG00000005206.17:s:2340076-2340172	ENSG00000005206.17_4_A3_1	False	False	2340076-2340172	E2	2340898-2342503	Distal	2340172-2340932	34	False	False	False	0.06	0.056	-0.006	0.497	0.231
ENSG00000141873.11_1	ENSG00000141873.11	SLC39A3	chr19	-	ENSG00000141873.11:t:2734524-2737776	ENSG00000141873.11_1_A3_1	False	False	2739945-2737379	E1	2739945-2737379	Proximal	2737379-2739945	79	False	False	False	0.93	0.961	0.024	0.598	0.171
ENSG00000141873.11_1	ENSG00000141873.11	SLC39A3	chr19	-	ENSG00000141873.11:t:2734524-2737776	ENSG00000141873.11_1_A3_1	False	False	2739945-2737379	E1	2739945-2737379	Distal	2737300-2739945	79	False	False	False	0.062	0.032	-0.023	0.581	0.185
ENSG00000153975.10_1	ENSG00000153975.10	ZUP1	chr6	-	ENSG00000153975.10:t:116666634-116667207	ENSG00000153975.10_1_A3_1	True	False	116668566-116667207	E1	116668566-116667207	Proximal	116667207-116668566	295	False	False	False	0.75	0.899	0.126	0.845	0.015
ENSG00000153975.10_1	ENSG00000153975.10	ZUP1	chr6	-	ENSG00000153975.10:t:116666634-116667207	ENSG00000153975.10_1_A3_1	True	False	116668566-116667207	E1	116668566-116667207	Distal	116666912-116668566	295	False	False	False	0.06	0.066	0.006	0.48	0.243
ENSG00000172009.15_6	ENSG00000172009.15	THOP1	chr19	+	ENSG00000172009.15:s:2810640-2810768	ENSG00000172009.15_6_A3_1	False	False	2810640-2810768	E2	2811598-2811734	Proximal	2810768-2811598	36	False	False	False	0.925	0.981	0.027	0.562	0.168
ENSG00000172009.15_6	ENSG00000172009.15	THOP1	chr19	+	ENSG00000172009.15:s:2810640-2810768	ENSG00000172009.15_6_A3_1	False	False	2810640-2810768	E2	2811598-2811734	Distal	2810768-2811634	36	False	False	False	0.071	0.017	-0.024	0.53	0.194
ENSG00000104964.15_2	ENSG00000104964.15	TLE5	chr19	-	ENSG00000104964.15:s:3054120-3054264	ENSG00000104964.15_2_A3_1	False	False	3054120-3054194	E2	3053549-3054040	Proximal	3054040-3054120	3	False	False	False	0.958	0.949	-0.01	0.448	0.297
ENSG00000104964.15_2	ENSG00000104964.15	TLE5	chr19	-	ENSG00000104964.15:s:3054120-3054264	ENSG00000104964.15_2_A3_1	False	True	3054120-3054194	E2	3053549-3054040	Distal	3054037-3054120	3	False	False	False	0.042	0.051	0.01	0.448	0.297
ENSG00000289372.2_2	ENSG00000289372.2	ENSG00000289372	chr6	-	ENSG00000289372.2:s:117662906-117663066	ENSG00000289372.2_2_A3_1	True	False	117662906-117663066	E2	117658838-117659236	Proximal	117659236-117662906	3	False	False	False	0.22	0.131	-0.058	0.731	0.056
ENSG00000289372.2_2	ENSG00000289372.2	ENSG00000289372	chr6	-	ENSG00000289372.2:s:117662906-117663066	ENSG00000289372.2_2_A3_1	True	False	117662906-117663066	E2	117658838-117659236	Distal	117659233-117662906	3	False	False	False	0.059	0.239	0.14	0.887	0.011
ENSG00000125912.11_5	ENSG00000125912.11	NCLN	chr19	+	ENSG00000125912.11:s:3206152-3206190	ENSG00000125912.11_5_A3_1	False	False	3206152-3206190	E2	3206262-3206425	Proximal	3206190-3206262	3	False	False	False	0.379	0.549	0.129	0.817	0.016
ENSG00000125912.11_5	ENSG00000125912.11	NCLN	chr19	+	ENSG00000125912.11:s:3206152-3206190	ENSG00000125912.11_5_A3_1	False	False	3206152-3206190	E2	3206262-3206425	Distal	3206190-3206265	3	False	False	False	0.621	0.451	-0.129	0.817	0.016
ENSG00000110200.9_1	ENSG00000110200.9	ANAPC15	chr11	-	ENSG00000110200.9:t:72111157-72111286	ENSG00000110200.9_1_A3_1	True	False	72111412-72111286	E1	72111412-72111286	Proximal	72111286-72111412	5	False	False	False	0.537	0.455	-0.059	0.701	0.059
ENSG00000110200.9_1	ENSG00000110200.9	ANAPC15	chr11	-	ENSG00000110200.9:t:72111157-72111286	ENSG00000110200.9_1_A3_1	True	False	72111412-72111286	E1	72111412-72111286	Distal	72111281-72111412	5	False	False	False	0.34	0.434	0.07	0.757	0.044
ENSG00000110200.9_2	ENSG00000110200.9	ANAPC15	chr11	-	ENSG00000110200.9:s:72110071-72110261	ENSG00000110200.9_2_A3_1	False	False	72110088-72110225	E2	72109583-72109940	Proximal	72109940-72110088	12	False	False	False	0.048	0.062	0.009	0.449	0.305
ENSG00000110200.9_2	ENSG00000110200.9	ANAPC15	chr11	-	ENSG00000110200.9:s:72110071-72110261	ENSG00000110200.9_2_A3_1	False	False	72110088-72110225	E2	72109583-72109940	Distal	72109928-72110088	12	False	False	False	0.951	0.937	-0.009	0.442	0.312
ENSG00000150281.7_1	ENSG00000150281.7	CTF1	chr16	+	ENSG00000150281.7:s:30896614-30896668	ENSG00000150281.7_1_A3_1	True	True	30896614-30896668	E2	30899307-30899533	Proximal	30896668-30899307	108	False	False	False	0.322	0.553	0.147	0.802	0.013
ENSG00000150281.7_1	ENSG00000150281.7	CTF1	chr16	+	ENSG00000150281.7:s:30896614-30896668	ENSG00000150281.7_1_A3_1	True	False	30896614-30896668	E2	30899307-30899533	Distal	30896668-30899415	108	False	False	False	0.491	0.388	-0.058	0.678	0.045
